title,price_raw,area_raw,address,description,phone,image,source_url,source_name,crawled_at,price_million,area_m2,ward,room_type,has_dieu_hoa,has_khep_kin,has_ban_cong,has_thang_may,has_full_do,has_gac,has_may_giat,has_nong_lanh,has_wifi,has_de_xe,number_of_amenities,unit_price
Homestay chung cư xịn sò Imperia Gaden 203 Nguyễn Huy Tưởng,1700000,25.0,"203 Đường Nguyễn Huy Tưởng, Phường Thanh Xuân, Hà Nội","203 nguyễn Huy Tưởng/Thanh Xuân homestay Giá 1,8 tr /người/tháng TRỌN GÓI mọi chi phí: điện, nước, wifi,… - 651516",0865825916,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/07/img-20240329-125530_1712454296.jpg,https://phongtro123.com/homestay-chung-cu-xin-so-imperia-gaden-203-nguyen-huy-tuong-pr651516.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,1.7,25.0,Thanh Xuân,can_ho,0,0,0,0,0,0,0,0,1,0,1,0.068
Cho thuê CCMN full đồ tại ngõ 211 Khương Trung,4000000,23.0,"Ngõ 211 Đường Khương Trung, Phường Khương Đình, Hà Nội","Chính chủ cho thuê CMNN rộng rãi, full đồ ngõ 211 Khương Trung. Ngõ rộng ô tô vào, thông ra Đầm Hồng. ️ Khép… - 654896",0967689299,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/05/16/img-5798_1715825597.jpg,https://phongtro123.com/cho-thue-ccmn-full-do-tai-ngo-211-khuong-trung-pr654896.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,4.0,23.0,Khương Đình,can_ho_mini,0,0,0,0,1,0,0,0,0,0,1,0.1739130434782608
"Cho thuê Homestay ở ghép cho HSSV, người đi làm giá tốt, Home mới",1750000,35.0,"210 Đường Thượng Đình, Phường Khương Đình, Hà Nội",Bạn Đang Tìm Kiếm Một Nơi Ở Thoải Mái Và Tiện Nghi? Vậy Thì Không Thể Bỏ Qua Các Cơ Sở Này 254 Minh Khai 1750/ng… - 655042,0398118608,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/05/17/img-1715653473660-1715653721680_1715934402.jpg,https://phongtro123.com/cho-thue-homestay-o-ghep-cho-hssv-nguoi-di-lam-gia-tot-home-moi-pr655042.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,1.75,35.0,Khương Đình,o_ghep,0,0,0,0,0,0,0,0,0,0,0,0.05
"Còn 1 phòng duy nhất, rộng sạch khép kín ngay đầu phố Bùi Xương Trạch",4200000,25.0,"1/31 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Còn 1 phòng rộng 25m2 đã đầy đủ đồ khép kín, phòng mới sáng đẹp, chỉ việc xách quần áo vào ở. Đường… - 654910",0904991239,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/con-1-phong-duy-nhat-rong-sach-khep-kin-ngay-dau-pho-bui-xuong-trach-pr654910.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,4.2,25.0,Khương Đình,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.168
"Căn hộ studio mới, full nt, 30 - 35m2 tại Bùi Xương Trạch, Khương Đình, Thanh Xuân",4900000,35.0,"Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Vị trí: số 38, đường Bùi Xương Trạch, phường Thanh Xuân, Hà Nội  DT: 30 - 35m2, có gác Nội thất đầy đủ: máy… - 648864",0819319555,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/13/z4772529004889-917c3f96d34adade537930bbd81572fa_1710317330.jpg,https://phongtro123.com/cho-thue-can-ho-studio-moi-tinh-o-38-bui-xuong-trach-dia-chi-so-38-bui-xuong-trach-thanh-xuan-ha-no-pr648864.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,4.9,35.0,Khương Đình,can_ho_mini,0,0,0,0,1,1,0,0,0,0,2,0.14
ĐỊA CHỈ : NGUYỄN XIỂN - THANH XUÂN,3850000,25.0,"Đường Nguyễn Xiển, Phường Thanh Xuân, Hà Nội","Giá chỉ từ : 3TR850 Nội thất : Chăn ga gối đệm , tủ lạnh , điều hoà , nóng lạnh , máy giặt , bàn ghế… - 653849",0342421160,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/05/03/z5405646252688-c43276303b702d55352d1421f165289d_1714734760.jpg,https://phongtro123.com/dia-chi-nguyen-xien-thanh-xuan-pr653849.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,3.85,25.0,Thanh Xuân,phong_tro,1,0,0,0,0,0,1,1,0,0,3,0.154
Em có phòng mới toanh ngay khu vực Hoàng Mai - gần hồ Linh Đàm - cách CGV Rice city chỉ 500m,3450000,20.0,"Đường Kim Giang, Phường Khương Đình, Hà Nội",Em có phòng mới toanh ngay khu vực Hoàng Mai - gần hồ Linh Đàm - cách CGV Rice city chỉ 500m Em có 3 loại phòng ~ Phòng… - 653846,0342421160,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/05/03/z5405624549767-08225ffd3db98798aa800dff689a945a_1714734364.jpg,https://phongtro123.com/em-co-phong-moi-toanh-ngay-khu-vuc-hoang-mai-gan-ho-linh-dam-cach-cgv-rice-city-chi-500m-pr653846.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,3.45,20.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1725
"PHÒNG FULL ĐỒ, THANG MÁY, ĐIỀU HÒA, DT 27m2 TẠI ĐƯỜNG LÊ TRỌNG TẤN, THANH XUÂN. LH: 0349538369.",4000000,27.0,"9 ngo 316 Phố Lê Trọng Tấn, Phường Phương Liệt, Hà Nội","CCMN khép kín, full đồ ở số 9 Ngõ 316 đường Lê Trọng Tấn. Diện tích phòng 27m2. Đầy đủ đồ cơ bản: điều hòa,… - 652880",0349538369,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/20/p6011_1713580645.jpg,https://phongtro123.com/phong-full-do-thang-may-dieu-hoa-dt-27m2-tai-duong-le-trong-tan-thanh-xuan-lh-0349538369-pr652880.html,phongtro123.com,2026-07-05T15:12:03.307457+00:00,4.0,27.0,Phương Liệt,can_ho_mini,1,1,0,1,1,0,0,0,0,1,5,0.1481481481481481
Ở ghép full đồ bao đnc Homestay Khương Trung ngã 4 Sở 1tr650k,1500000,25.0,"Đường Khương Trung, Phường Khương Đình, Hà Nội","Ở ghép Homestay Panda full đồ bao đnc Homestay Khương Trung ngã 4 Sở 1tr650k Số lượng có hạn, đăng ký ngay Gần chợ,… - 651815",0865825916,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/10/img-3719_1712714184.jpg,https://phongtro123.com/o-ghep-full-do-bao-dnc-homestay-khuong-trung-nga-4-so-1tr650k-pr651815.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,1.5,25.0,Khương Đình,o_ghep,0,0,0,0,1,0,0,0,0,0,1,0.06
"Phòng ở ghép 41 Khương Đình 1tr650k đã có đồ, chỗ để xe rộng",1600000,25.0,"41 Đường Khương Đình, Phường Khương Đình, Hà Nội","Tìm bạn ở ghép 41 Thượng Đình 1tr650k đã có đồ, chỗ để xe rộng Được thiết kế theo phong cách hiện đại,… - 651416",0865825916,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/06/61b9a116-5e94-4016-aac2-6c0ca5de782c_1712371137.jpg,https://phongtro123.com/tim-ban-o-ghep-41-thuong-dinh-1tr750k-da-co-do-cho-de-xe-rong-pr651416.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,1.6,25.0,Khương Đình,o_ghep,0,0,0,0,0,0,0,0,0,1,1,0.064
Cho Thuê Phòng Trọ 15m2 tại Khương Đình,2500000,15.0,"số 63 ngõ 619 Phố Vũ Tông Phan, Phường Khương Đình, Hà Nội","Mặt tiền thoáng, yên tĩnh, khu dân trí cao, an ninh tốt, 2 lớp cổng bảo vệ, sạch sẽ thoáng mát Đầy đủ nội… - 652157",0345391929,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/12/z5341978766708-33f4146fb56866b9300ebc3e177dcccd_1712931712.jpg,https://phongtro123.com/cho-thue-phong-tro-15m2-tai-khuong-dinh-pr652157.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,2.5,15.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666
"Cho thuê phòng trọ ngõ 619 Vũ Tông Phan, ngõ 358 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân - HN",2500000,15.0,"358/63 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ ngõ 619 Vũ Tông Phan - ngõ 358 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội. Điều hòa, nóng… - 651898",0978040563,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/10/z5333233039924-82b9aaf688f7135a1399166106d972d5_1712743474.jpg,https://phongtro123.com/cho-thue-phong-tro-ngo-619-vu-tong-phan-ngo-358-bui-xuong-trach-p-khuong-dinh-thanh-xuan-hn-pr651898.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,2.5,15.0,Khương Đình,phong_tro,1,0,0,0,0,0,0,0,0,0,1,0.1666666666666666
"Triều Khúc Homestay ghép full đồ, tiện ích trọn gói 1tr650k bao đnc",1500000,25.0,"42 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Triều Khúc Homestay ghép full đồ, tiện ích trọn gói 1tr650k bao đnc Diện tích 25m2 Homestay giường tầng mới hoàn… - 651712",0865825916,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/10/img-3729_1712713452.jpg,https://phongtro123.com/trieu-khuc-homestay-ghep-full-do-tien-ich-tron-goi-1tr650k-bao-dnc-pr651712.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,1.5,25.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.06
Cho thuê phòng gần đại học kinh tế quốc dân,3500000,27.0,"377 Đường Giải Phóng, Phường Phương Liệt, Hà Nội","Chính chủ cho thuê phòng 27m2 , VSKK, có cửa sổ, ban công thoáng mát , 5 phút đi bộ đến NEU , ở 2 người thoải mái.… - 651292",0398879912,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/04/img-0161_1712225195.jpg,https://phongtro123.com/cho-thue-phong-gan-dai-hoc-kinh-te-quoc-dan-pr651292.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,3.5,27.0,Phương Liệt,phong_tro,0,0,1,0,0,0,0,0,0,0,1,0.1296296296296296
Cho thuê nhà trọ ngõ 42 phố Triều Khúc,3000000,22.0,"ngõ 42 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Chính chủ cho thuê phòng tại : ngõ 42 Triều Khúc. Gần các trường đại học giao thông, kiến trúc, an ninh, mật mã, hà… - 651138",0977311917,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/04/03/1_1712114649.png,https://phongtro123.com/cho-thue-nha-tro-pho-trieu-khuc-2-pr651138.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,3.0,22.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1363636363636363
Chính chủ cho thuê phòng trọ giá rẻ tại Triều Khúc với siêu ưu đãi,3800000,30.0,"Tòa N03.05 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Tôi còn 1 phòng cho thuê ở Triều Khúc, ô tô đỗ cửa, phòng cháy đầy đủ, Full Đồ. Full đồ gồm: Giường tủ, tủ… - 650554",0966034316,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/28/432423205-1091296621917994-2790122947950190775-n_1711595848.jpg,https://phongtro123.com/chinh-chu-cho-thue-phong-tro-gia-re-trieu-khuc-sieu-uu-dai-pr650554.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,3.8,30.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.1266666666666666
"Phòng trọ ngõ 145 Quan Nhân, Thanh Xuân, phòng khép kín, đủ NT, giá 4,5 TR/THÁNG",4500000,35.0,"Ngõ 145 Phố Quan Nhân, Phường Thanh Xuân, Hà Nội","Cho thuê phòng trọ tại địa chỉ Ngõ 145 Quan Nhân, phường Nhân Chính, Quận Thanh Xuân, Hà Nội. Giá thuê: 4,5… - 650249",0986818240,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/25/phong-tro-quan-nhan-nhan-chinh-thanh-xuan-1_1711356242.jpg,https://phongtro123.com/phong-tro-ngo-145-quan-nhan-thanh-xuan-phong-khep-kin-du-nt-gia-4-5-tr-thang-pr650249.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,4.5,35.0,Thanh Xuân,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.1285714285714285
"Cho thuê phòng trọ tại CCMN ngõ 1 Nguyễn Thị Định, đầy đủ nội thất, giá 5,5TR",5500000,45.0,"1 Đường Nguyễn Thị Định, Phường Thanh Xuân, Hà Nội","Cho thuê phòng trọ tại CCMN ngõ 1 Nguyễn Thị Định, Nhân Chính, Thanh Xuân (219 Nguyễn Ngọc Vũ) Khu vực giao nhau với… - 650247",0866586555,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/25/cho-thue-phong-tro-tai-ccmn-so-1-nguyen-thi-dinh-thanh-xuan-1_1711355845.jpg,https://phongtro123.com/cho-thue-phong-tro-tai-ccmn-ngo-1-nguyen-thi-dinh-day-du-noi-that-gia-5-5tr-pr650247.html,phongtro123.com,2026-07-05T15:12:05.991640+00:00,5.5,45.0,Thanh Xuân,can_ho_mini,0,0,0,0,1,0,0,0,0,0,1,0.1222222222222222
"Phòng trọ CHDV ngõ 460 Khương Đình, DT 35m2, FULL NT, giá nhỉnh 4 tr/tháng",4000000,35.0,"Ngõ 460 Đường Khương Đình, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ CHDV Khương Đình khép kín, thang máy, diện tích 35m2, trống ở ngay Địa chỉ: Ngõ 460 Khương Đình,… - 650243",0338562222,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/25/cho-thue-phong-tro-chdv-khuong-dinh-thanh-xuan-1_1711353764.jpg,https://phongtro123.com/phong-tro-chdv-ngo-460-khuong-dinh-dt-35m2-full-nt-gia-nhinh-4-tr-thang-pr650243.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,4.0,35.0,Khương Đình,phong_tro,0,1,0,1,0,0,0,0,0,1,3,0.1142857142857142
"Cho thuê phòng trọ ngõ 41 Bùi Xương Trạch, DT 30m2, đủ nội thất, giá 3,5 triệu/tháng",3500000,30.0,"Ngõ 41 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Khai trương phòng trọ cho thuê tại địa chỉ 1/62/41 Bùi Xương Trạch, Thanh Xuân Gần ngã tư Sở, các trường Đại… - 649494",0961442516,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/19/khai-truong-phong-tro-moi-xay-gan-nga-tu-so-1_1710821387.jpg,https://phongtro123.com/cho-thue-phong-tro-ngo-41-bui-xuong-trach-dt-30m2-du-noi-that-gia-3-5-trieu-thang-pr649494.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,3.5,30.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1166666666666666
"Có phòng trọ cho thuê tại ngõ 73 Hoàng Ngân, DT 25m2, đủ NT, nhỉnh giá 4 triệu/tháng",4000000,25.0,"Ngõ 73 Đường Hoàng Ngân, Phường Thanh Xuân, Hà Nội","Phòng trọ mới giảm giá sâu chỉ từ 4,xx triệu/tháng. Diện tích 24m2, có gác lửng. Ngõ 73 Hoàng Ngân, thuận tiện di… - 649489",0383372572,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/19/cho-thue-phong-tro-thanh-xuan-day-du-tien-nghi-sinh-hoat-1_1710820448.jpg,https://phongtro123.com/co-phong-tro-cho-thue-tai-ngo-73-hoang-ngan-dt-25m2-du-nt-nhinh-gia-4-trieu-thang-pr649489.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,4.0,25.0,Thanh Xuân,phong_tro,0,0,0,0,0,1,0,0,0,0,1,0.16
"Cho thuê phòng trọ tại 1/162 Khương Đình, Thanh Xuân, DT 25m2, đủ tiện nghi, giá 4 triệu/tháng",4000000,25.0,"1/162 Đường Khương Đình, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ tại ngách 1 - ngõ 162 Khương Đình, phường Hạ Đình, quận Thanh Xuân Phòng đang trống Diện tích… - 649485",0393835722,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/19/cho-thue-phong-tro-khuong-dinh-ha-dinh-thanh-xuan-1_1710819495.jpg,https://phongtro123.com/cho-thue-phong-tro-tai-1-162-khuong-dinh-thanh-xuan-dt-25m2-du-tien-nghi-gia-4-trieu-thang-pr649485.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,4.0,25.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.16
Cho thuê phòng trọ số 21 A2 ngõ 2 phố hoàng đạo thành kim giang thanh xuân hà nội,3800000,55.0,"số 21 A2 ngõ 2 phố hoàng đạo thành kim giang thanh xuân hà nội Đường Hoàng Đạo Thành, Phường Khương Đình, Hà Nội",Mình chính chủ cho thuê Địa chỉ: số 21 a2 ngõ 2 phố hoàng đạo thành kim giang thanh xuân zalo : 0356122666 Giá… - 649284,0356122666,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/17/a2_1710642789.jpg,https://phongtro123.com/cho-thue-phong-tro-so-21-a2-ngo-2-pho-hoang-dao-thanh-kim-giang-thanh-xuan-ha-noi-pr649284.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,3.8,55.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.069090909090909
"Cho thuê phòng trọ ngõ 46 và 73 Hoàng Ngân, Thanh Xuân, phòng có ban công, đủ NT, giá 4,8 triệu/tháng",4800000,25.0,"46 Đường Hoàng Ngân, Phường Thanh Xuân, Hà Nội","Nằm trong ngõ 46 và 73 Hoàng Ngân, thuận tiện di chuyển, gần các tuyến đường lớn như Trường Chinh, Khương Trung, Vũ… - 649068",0923193666,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/15/cho-thue-phong-tro-thanh-xuan-co-gac-lung-1-nguoi-o-1_1710475210.jpg,https://phongtro123.com/cho-thue-phong-tro-ngo-46-va-73-hoang-ngan-thanh-xuan-phong-co-ban-cong-du-nt-gia-4-8-trieu-thang-pr649068.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,4.8,25.0,Thanh Xuân,phong_tro,0,0,1,0,0,0,0,0,0,0,1,0.192
"Cho thuê phòng trọ cho nữ tại Trường Chinh, Thanh Xuân, HN",2700000,15.0,"41 Đường Trường Chinh, Phường Phương Liệt, Hà Nội","Còn 1 phòng trọ cho Nữ tại Trường Chinh, Thanh Xuân, HN. Diện tích phòng 15m2, có điều hòa, tủ quần áo, pallet… - 648395",0832267983,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/08/022cf3b04df995a7cce8_1709913026.jpg,https://phongtro123.com/cho-thue-phong-tro-cho-nu-tai-truong-chinh-thanh-xuan-hn-pr648395.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,2.7,15.0,Phương Liệt,phong_tro,1,0,0,0,0,0,0,0,0,0,1,0.18
"Cho thuê phòng trọ ngõ Bùi Xương Trạch, phòng mới, DT 30m2, đầy đủ tiện nghi, giá 4,6 triệu/tháng",4600000,30.0,"1/69 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Phòng trọ mới, đầy đủ tiện nghi tại ngõ Bùi Xương Trạch. Địa chỉ: 1/69 Bùi Xương Trạch, Khương Đình, Thanh… - 648207",0394778251,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/07/cho-thue-phong-tro-bui-xuong-trach-moi-xay-day-du-tien-nghi-1_1709784999.jpg,https://phongtro123.com/cho-thue-phong-tro-ngo-bui-xuong-trach-phong-moi-dt-30m2-day-du-tien-nghi-gia-4-6-trieu-thang-pr648207.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,4.6,30.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1533333333333333
"Cho thuê phòng trọ tại Khương Đình, Thanh Xuân, FULL NT, có ban công giá 2,4 triệu/tháng",2400000,20.0,"376 Đường Khương Đình, Phường Thanh Xuân, Hà Nội","Phòng đẹp, full nội thất, tiện nghi đầy đủ: - Diện tích rộng rãi, thoáng mát - Ban công, cửa sổ view đẹp -… - 648206",0366489999,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/07/cho-thue-phong-tro-khuong-dinh-thanh-xuan-ha-noi-1_1709784498.jpg,https://phongtro123.com/cho-thue-phong-tro-tai-khuong-dinh-thanh-xuan-full-nt-co-ban-cong-gia-2-4-trieu-thang-pr648206.html,phongtro123.com,2026-07-05T15:12:05.992640+00:00,2.4,20.0,Thanh Xuân,phong_tro,0,0,1,0,1,0,0,0,0,0,2,0.12
"Phòng trọ cho thuê tại Nguyễn Xiển, Kim Giang đầy đủ NT, giá 4,1 triệu, LH 0357211210 không mất phí",4100000,25.0,"300 Đường Nguyễn Xiển, Phường Thanh Xuân, Hà Nội",Có phòng trọ cho thuê tại 120 Kim Giang và 300 Nguyễn Xiển. Bếp riêng và sẵn có tủ lạnh cho cuộc sống tiện… - 648200,0357211210,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/07/cho-thue-phong-tro-nguyen-xien-nguyen-trai-hoang-dao-thanh-1_1709783725.jpg,https://phongtro123.com/phong-tro-cho-thue-tai-nguyen-xien-kim-giang-day-du-nt-gia-4-1-trieu-lh-0357211210-khong-mat-phi-pr648200.html,phongtro123.com,2026-07-05T15:12:08.751577+00:00,4.1,25.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1639999999999999
"Cho thuê phòng trọ tại 159 Phùng Khoang và 68 Triều Khúc, đầy đủ nội thất giá 2,7 triệu/tháng",2700000,25.0,"159 Đường Phùng Khoang, Phường Thanh Xuân, Hà Nội","Cho thuê 2 căn phòng trọ tại bgõ 159 Phùng Khoang và ngõ 68 Triều Khúc đều nằm ở vị trí thuận lợi, gần các… - 648195",0388983317,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/07/cho-thue-phong-tro-tai-159-phung-khoang-thanh-xuan-1_1709783137.jpg,https://phongtro123.com/cho-thue-phong-tro-tai-159-phung-khoang-va-68-trieu-khuc-day-du-noi-that-gia-2-7-trieu-thang-pr648195.html,phongtro123.com,2026-07-05T15:12:08.751577+00:00,2.7,25.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.108
"Cho thuê phòng trọ ban công thoáng tại Bùi Xương Trạch, DT 45m2, giá 7 triệu/tháng",7000000,45.0,"358 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Địa chỉ: Ngõ 358 Bùi Xương Trạch, có thể dọn vào ở đầu tháng 4 Diện tích: 45m2 Thiết kế: 1 phòng khách, 1 phòng… - 648193",0982867081,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/07/cho-thue-phong-tro-co-ban-cong-thoang-mat-thanh-xuan-1_1709782623.jpg,https://phongtro123.com/cho-thue-phong-tro-ban-cong-thoang-tai-bui-xuong-trach-dt-45m2-gia-7-trieu-thang-pr648193.html,phongtro123.com,2026-07-05T15:12:08.751577+00:00,7.0,45.0,Khương Đình,phong_tro,0,0,1,0,0,0,0,0,0,0,1,0.1555555555555555
"Cho thuê phòng trọ Homestay Thanh Xuân, đầy đủ tiện nghi, xách vali vào ở, giá từ 1,5 tr",1500000,20.0,"390 Đường Nguyễn Trãi, Phường Thanh Xuân, Hà Nội","Cho thuê phòng trọ Homestay tại Thanh Xuân trang bị đầy đủ tiện ích, chỉ dọn vali vào ở luôn. Các phòng được… - 648101",0907213888,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/06/cho-thue-phong-tro-homestay-thanh-xuan-gia-re-du-tien-nghi-1_1709706299.jpg,https://phongtro123.com/cho-thue-phong-tro-homestay-thanh-xuan-day-du-tien-nghi-xach-vali-vao-o-gia-tu-1-5-tr-pr648101.html,phongtro123.com,2026-07-05T15:12:08.751577+00:00,1.5,20.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.075
"Cho thuê phòng trọ Khương Trung, DT 25m2, gần Ngã Tư Sở, ngõ ô tô, giá 3,3 triệu/tháng",3300000,25.0,"211 Đường Khương Trung, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ nằm trong ngõ 211 Khương Trung, 500m ra cầu vượt Ngã Tư Sở, ngõ thông thoáng, ô tô qua lại dễ dàng,… - 648090",0936388948,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/06/cho-thue-phong-tro-khuong-trung-gan-nga-tu-so-du-tien-nghi-1_1709699148.jpg,https://phongtro123.com/cho-thue-phong-tro-khuong-trung-dt-25m2-gan-nga-tu-so-ngo-o-to-gia-3-3-trieu-thang-pr648090.html,phongtro123.com,2026-07-05T15:12:08.751577+00:00,3.3,25.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.132
